Country,Page,Range,Type,Provider
NA,10,26460899920X,mobile,Telecom Namibia Ltd (CDMA) (prepaid)
NA,10,26460899921X,mobile,Telecom Namibia Ltd (CDMA) (prepaid)
NA,9,26460880381X,mobile,Telecom Namibia Ltd (CDMA) (prepaid)
NA,9,26460880380X,mobile,Telecom Namibia Ltd (CDMA) (prepaid)
NA,3,26460101350X,mobile,Telecom Namibia Ltd (CDMA)
IT,5198,3933991711X,mobile,Telecom Italia S.p.A.
NA,9,26460880382X,mobile,Telecom Namibia Ltd (CDMA) (prepaid)
NA,1,26460100001X,mobile,Telecom Namibia Ltd (CDMA)
NA,1,26460100000X,mobile,Telecom Namibia Ltd (CDMA)
NA,10,26460899924X,mobile,Telecom Namibia Ltd (CDMA) (prepaid)
NA,10,26460899922X,mobile,Telecom Namibia Ltd (CDMA) (prepaid)
NA,10,26460899923X,mobile,Telecom Namibia Ltd (CDMA) (prepaid)
